"myAUC","avg_diff","power","avg_log2FC","pct.1","pct.2","cluster","gene"
0.799,0.811707302862283,0.598,1.17136718635776,1,0.883,"3","RP11-138I1.4"
0.799,1.50991239196165,0.598,2.18086801838631,1,0.896,"3","TMED2"
0.799,1.78143759329154,0.598,2.5859875045959,0.911,0.445,"3","CYR61"
0.798,2.50666120922103,0.596,3.65282060556905,0.679,0.108,"3","MIR22HG"
0.798,1.33204898100178,0.596,1.92319140933965,0.964,0.821,"3","PRDX6"
0.797,0.897229983175714,0.594,1.29588174156871,0.982,0.664,"3","PLS3"
0.797,2.61626825694798,0.594,3.91913923770192,0.786,0.288,"3","APOBEC3C"
0.797,2.03450044126154,0.594,2.99606741184754,0.857,0.354,"3","FOSB"
0.797,1.14170940700487,0.594,1.65144262877315,1,0.987,"3","LRRC75A"
0.797,1.16057727161456,0.594,1.6786675944697,0.839,0.429,"3","FLRT2"
0.797,1.44712899481888,0.594,2.09632010230677,0.911,0.44,"3","RHOC"
0.797,1.5745834766494,0.594,2.32758720364286,0.821,0.305,"3","GNG12"
0.796,1.71121602979612,0.592,2.47737673605862,0.946,0.624,"3","CD164"
0.796,0.720997442251498,0.592,1.04024901128471,1,0.987,"3","RPL27"
0.796,0.912032668933334,0.592,1.3159299045481,1,0.987,"3","RPL27A"
0.796,0.962126190309213,0.592,1.38826391976123,1,0.985,"3","RPS8"
0.795,4.28016200583517,0.59,10.893648778366,0.607,0.031,"3","FLT1"
0.794,0.888103634115967,0.588,1.28312430395618,1,0.971,"3","RP11-3P17.3"
0.793,3.2642146248772,0.586,5.27630851126865,0.643,0.071,"3","S1PR3"
0.793,1.93346052301989,0.586,2.79768706703661,0.946,0.69,"3","SLIT2"
0.207,0.36766816234548,0.586,0.684950335137453,0.268,0.914,"3","FUK"
0.792,0.9075785498094,0.584,1.31540163403362,1,0.847,"3","HES1"
0.792,2.59560508974665,0.584,4.75855636195732,0.607,0.035,"3","EHD2"
0.791,2.70616335407047,0.582,4.23613699620905,0.607,0.031,"3","PCOLCE"
0.791,1.17939975049843,0.582,1.7087568771198,0.857,0.378,"3","SELM"
0.791,2.03870792528877,0.582,2.96501939484805,0.839,0.489,"3","RP11-498C9.2"
0.791,0.73382200657926,0.582,1.05893760637415,1,0.976,"3","RPLP2"
0.79,1.61403804524167,0.58,2.33873546743601,0.964,0.768,"3","FKBP9"
0.79,0.856725986643902,0.58,1.23635130915486,1,0.987,"3","RBM39"
0.79,1.50949969553291,0.58,2.19660444141423,0.911,0.531,"3","ZFP36L2"
0.79,1.36727310677368,0.58,1.97609668543226,0.982,0.836,"3","TPM4"
0.79,2.09429524969714,0.58,3.0355507306759,0.929,0.591,"3","BICC1"
0.789,3.99929470372405,0.578,12.0008109415569,0.589,0.02,"3","COL15A1"
0.789,0.924405334640195,0.578,1.33497348594308,0.982,0.867,"3","ATF4"
0.789,0.755971502715521,0.578,1.0907191831437,1,0.993,"3","RPS15A"
0.788,2.62150578852466,0.576,3.81754996317142,0.804,0.352,"3","PCDH18"
0.787,2.80954886860535,0.574,4.35061563427291,0.661,0.104,"3","MYC"
0.787,0.85782755311247,0.574,1.23787414072459,1,0.985,"3","RPL37"
0.787,1.52943105316374,0.574,2.24978015136091,0.875,0.491,"3","IGFBP5"
0.787,0.961103382572942,0.574,1.38789760320748,1,0.907,"3","RPL36AL"
0.786,1.46735858799001,0.572,2.27362047963891,0.696,0.135,"3","TNS1"
0.786,0.973869647426649,0.572,1.4053485061238,1,0.947,"3","EEF1B2"
0.786,1.9985843884357,0.572,3.012521455735,0.696,0.139,"3","IGFBP4"
0.786,0.694307747674999,0.572,1.00170505435265,1,1,"3","RPLP0"
0.786,0.730949829170667,0.572,1.0546389419434,1,0.989,"3","RPS13"
0.786,1.23522676720169,0.572,1.78628034549068,1,0.832,"3","ITGB1"
0.785,0.81473769172686,0.57,1.17549750329908,1,0.978,"3","RPL36A"
0.785,2.1857957091391,0.57,3.27740390496271,0.839,0.363,"3","FBN2"
0.785,2.50859294493392,0.57,4.1376792941819,0.625,0.069,"3","CSRNP1"
0.785,2.57322641655989,0.57,3.87526636424582,0.714,0.173,"3","TNFRSF1A"
0.784,0.950489020832574,0.568,1.37220561059141,1,0.892,"3","SNHG5"
0.784,0.993127325543353,0.568,1.43297202245902,1,0.967,"3","RPL26"
0.784,1.35576832619974,0.568,1.96686876088049,0.857,0.462,"3","PDXDC2P.1"
0.783,0.714551013104296,0.566,1.03132759554986,1,0.947,"3","BTF3"
0.783,0.783677371612665,0.566,1.13075860538547,1,0.985,"3","RPL24"
0.783,1.93060568317645,0.566,2.80905684769383,0.821,0.341,"3","TIMP3"
0.783,3.39746663725465,0.566,4.97125784230817,0.625,0.095,"3","BST2"
0.783,1.20690494647906,0.566,1.74220206211137,0.964,0.861,"3","SSR2"
0.782,2.72368424915838,0.564,4.05081144688021,0.679,0.164,"3","GFPT2"
0.782,1.18087776079275,0.564,1.70397484096625,1,0.938,"3","GAS5"
0.782,2.35206735352904,0.564,3.43071341174264,0.768,0.312,"3","PLOD1"
0.781,0.826829684652136,0.562,1.19299793534192,1,0.982,"3","RPL7A"
0.781,0.872485464319105,0.562,1.25966921032419,1,0.958,"3","HSPA5"
0.781,1.11079790182331,0.562,1.76351779320676,0.661,0.104,"3","ETS2"
0.781,1.04377681964366,0.562,1.52215885154626,1,0.976,"3","JUND"
0.781,2.41700960390388,0.562,3.96671916479294,0.589,0.031,"3","CREB3L1"
0.78,0.703914416240114,0.56,1.01559840321437,1,0.978,"3","RPL8"
0.78,0.765495101118253,0.56,1.10452178977578,1,0.976,"3","RPS10"
0.78,1.80908959728248,0.56,2.6465764051718,0.768,0.268,"3","SLC1A5"
0.78,2.6966169144641,0.56,4.2555508157239,0.768,0.281,"3","RASSF3"
0.779,1.12259736086527,0.558,1.62029009705817,0.964,0.854,"3","SSR4"
0.779,0.72732364679441,0.558,1.04940485823534,1,0.991,"3","RPL35A"
0.779,0.68816777853222,0.558,0.992907357382309,1,0.918,"3","UBB"
0.779,1.16069650060044,0.558,1.69636703272457,0.964,0.723,"3","CKAP4"
0.779,1.98437451112603,0.558,3.17989712241626,0.679,0.148,"3","NID1"
0.778,2.46264424742155,0.556,4.04095080037471,0.589,0.049,"3","TWIST1"
0.777,1.23681289840514,0.554,1.80800481759463,0.911,0.498,"3","SURF4"
0.777,0.789998343478821,0.554,1.1398318662519,1,0.985,"3","RPL32"
0.777,1.68740890532239,0.554,2.45198362548745,0.839,0.363,"3","COQ10B"
0.777,3.24730272181869,0.554,4.76112921113594,0.607,0.064,"3","MIR4435-1HG"
0.777,2.0836285301622,0.554,3.20963561161204,0.696,0.173,"3","PRICKLE1"
0.776,3.45540515284174,0.552,5.15156538107663,0.661,0.153,"3","FREM1"
0.776,3.27757377756985,0.552,4.9426877698645,0.607,0.066,"3","EFEMP2"
0.775,0.986496881547712,0.55,1.45640824586132,0.875,0.44,"3","TLN1"
0.775,0.710527892242421,0.55,1.025204674153,1,0.991,"3","RPS20"
0.775,2.20140955279044,0.55,3.2725009548796,0.589,0.046,"3","GPR128"
0.775,2.93881552628045,0.55,4.27579598053078,0.643,0.137,"3","S100A6"
0.774,0.616203011287437,0.548,0.889008224739966,1,0.993,"3","RPS19"
0.774,2.45428198087278,0.548,3.78416098567547,0.661,0.139,"3","SAMD4A"
0.773,2.41012080666792,0.546,3.57812400157854,0.714,0.237,"3","TES"
0.773,1.55381792733339,0.546,2.52171238504099,0.911,0.409,"3","RREB1"
0.773,1.55141792127332,0.546,2.26031670407774,0.839,0.429,"3","ITM2C"
0.773,1.30321253609207,0.546,1.90535438651234,0.911,0.465,"3","CHSY1"
0.772,1.81953230561412,0.544,2.65821098213148,0.696,0.204,"3","SEPP1"
0.772,3.33285367687157,0.544,5.32773390427372,0.571,0.044,"3","EDNRA"
0.772,0.894025891364099,0.544,1.29013886068143,1,0.985,"3","UBA52"
0.772,0.674495668687976,0.544,0.973118476519952,1,1,"3","RPL23"
0.772,1.10819667760458,0.544,1.59940177532729,1,0.954,"3","LRRC75A-AS1"
0.771,2.76833484074817,0.542,4.1075921743729,0.804,0.42,"3","ADAM19"
0.771,0.753937807502261,0.542,1.08783867842556,1,0.973,"3","RPL38"
0.771,0.76096858397603,0.542,1.09794878304907,1,0.993,"3","RPL4"
0.771,1.6274970392936,0.542,2.40972718367356,0.714,0.235,"3","LMNA"
0.77,1.07941233763612,0.54,1.56033338350412,0.982,0.81,"3","RAP2C"
0.769,1.5507171302997,0.538,2.24177585415675,0.929,0.555,"3","MTHFD2"
0.768,0.684980657710498,0.536,0.988960098998607,1,0.98,"3","RPL15P3"
0.768,3.37333537013349,0.536,4.98343402040073,0.625,0.119,"3","PMP22"
0.767,0.66562969449733,0.534,0.960851108738671,1,1,"3","EEF1A1P6"
0.767,1.59558893842396,0.534,2.32646821312065,0.786,0.42,"3","GJA1"
0.767,1.24141389116656,0.534,1.83425259022923,0.875,0.509,"3","GNB4"
0.767,2.15907528798576,0.534,3.36365269237125,0.732,0.246,"3","MAML2"
0.766,1.22994195493458,0.532,3.60825307113007,0.554,0.02,"3","CEBPD"
0.766,0.734179905402012,0.532,1.05936771404137,1,0.965,"3","RPS16"
0.766,1.9891058727495,0.532,2.90517510418835,0.857,0.642,"3","S1PR2"
0.766,1.75165482487268,0.532,2.58867392808811,0.75,0.345,"3","DSG2"
0.766,1.61201259803633,0.532,2.34264474562089,0.946,0.584,"3","YBX3"
0.765,1.87291292548695,0.53,2.71165937459532,0.839,0.442,"3","PLIN2"
0.765,1.45307648992252,0.53,2.10086252615444,0.911,0.684,"3","PAPSS1"
0.765,3.81524543498174,0.53,5.87319162096553,0.589,0.082,"3","ARHGAP29"
0.764,0.805951394739027,0.528,1.16340632102139,0.964,0.889,"3","SEC61B"
0.764,1.07995543890037,0.528,1.5600039588666,0.929,0.774,"3","KRTCAP2"
0.763,4.85196487940336,0.526,7.10304574275691,0.554,0.038,"3","ANXA1"
0.763,1.55843180584085,0.526,2.25443888974349,0.893,0.604,"3","P4HB"
0.763,2.79938087840567,0.526,4.05867604254519,0.696,0.217,"3","RP11-1100L3.8"
0.763,1.35359616636314,0.526,2.0416493203221,0.911,0.743,"3","PCSK7"
0.763,1.13633843386016,0.526,1.66725807764672,0.875,0.485,"3","ACBD3"
0.237,0.240011798599544,0.526,0.597132678489579,0.5,0.861,"3","AC068039.4"
0.762,1.80099425499109,0.524,2.6484529290667,0.839,0.42,"3","ABCA1"
0.762,1.97470884737362,0.524,2.9534373618559,0.696,0.248,"3","FBN1"
0.762,2.52684622129393,0.524,4.02687458661318,0.643,0.146,"3","ELK3"
0.762,1.02581698389134,0.524,1.4815270409636,1,0.993,"3","CCND2"
0.761,0.747421494278855,0.522,1.07841065165535,1,0.987,"3","RPL18"
0.761,1.34366428689711,0.522,1.94014975976605,0.964,0.874,"3","COPB1"
0.761,2.86485458326611,0.522,4.50745087560644,0.589,0.075,"3","MYOF"
0.76,4.36013391875334,0.52,6.38147734908758,0.571,0.069,"3","NPNT"
0.76,1.4077407887082,0.52,2.041112081208,0.964,0.746,"3","VCL"
0.759,1.9752807513366,0.518,2.958383661485,0.625,0.119,"3","PDZRN3"
0.759,1.55095346751852,0.518,2.25539367414838,0.857,0.471,"3","RAB13"
0.758,2.17422469326754,0.516,3.2108933015362,0.661,0.153,"3","NR3C1"
0.758,1.07515595912976,0.516,1.55162485433703,0.982,0.657,"3","MDK"
0.757,1.73457828275442,0.514,2.53847946691648,0.643,0.159,"3","ARHGEF3"
0.757,2.60310559187998,0.514,4.09514169008637,0.625,0.142,"3","FAM101B"
0.757,5.08233727037165,0.514,7.52106054777674,0.554,0.055,"3","KRT18"
0.756,1.1006708132937,0.512,1.58891169236979,0.982,0.909,"3","MYL12B"
0.756,2.1649616722357,0.512,3.16835066156208,0.643,0.146,"3","CSRP1"
0.755,3.14470494543354,0.51,4.7278682717344,0.554,0.075,"3","PRRX1"
0.754,1.42938451039005,0.508,2.33053935885053,0.625,0.159,"3","MXRA5"
0.754,1.56015840256954,0.508,2.29070051111578,0.696,0.243,"3","HLA-E"
0.754,0.775810220970794,0.508,1.11929580554891,1,1,"3","GNB2L1"
0.754,1.29502487826815,0.508,1.88113201169725,0.679,0.25,"3","FKBP7"
0.754,0.959373504193662,0.508,1.39363741309391,0.946,0.566,"3","NME4"
0.753,1.25596089056305,0.506,1.8132018205837,0.911,0.586,"3","DDIT3"
0.753,1.28539061959526,0.506,1.85727001543489,0.946,0.65,"3","NXF1"
0.752,1.23862386073862,0.504,1.79176248109986,0.946,0.723,"3","YIPF5"
0.752,1.26030777123937,0.504,1.86364580320122,0.714,0.223,"3","PHLDB2"
0.752,1.48915210492347,0.504,2.19846849882828,0.625,0.148,"3","FCGRT"
0.752,0.962555565661185,0.504,1.45269235476681,0.893,0.6,"3","ARL5B"
0.751,1.8350644219508,0.502,2.67898370068584,0.857,0.591,"3","PHACTR2"
0.751,1.348781969523,0.502,1.94875036656042,0.929,0.743,"3","SEC13"
0.751,1.14246442205288,0.502,1.65763771828812,0.75,0.327,"3","TUBB6"
0.751,1.19190133132574,0.502,1.72976112823872,0.946,0.799,"3","STAT2"
0.751,0.948945180755104,0.502,1.37055637003601,0.982,0.94,"3","SLC38A2"
0.75,2.35653853722859,0.5,3.55167708632472,0.625,0.164,"3","MSX1"
0.75,1.23539869996809,0.5,1.78515886809393,0.911,0.586,"3","AC011558.5"
0.75,0.821713067204519,0.5,1.19140113470768,0.964,0.697,"3","IQGAP1"
0.75,1.10768978934027,0.5,1.60090547958843,0.929,0.644,"3","ARL1"
0.749,1.94857525722722,0.498,2.82176012272213,0.786,0.336,"3","SDC2"
0.749,0.838705506185603,0.498,1.21204123282327,0.964,0.779,"3","PGM3"
0.749,1.4403998062819,0.498,2.11997668166297,0.732,0.261,"3","DUSP7"
0.749,0.753887442495744,0.498,1.08778244177308,1,0.976,"3","RPL11"
0.748,0.596775518901405,0.496,0.899413156662252,0.804,0.341,"3","KLHL15"
0.748,2.17138163270884,0.496,3.24381131673174,0.696,0.268,"3","GNG11"
0.748,0.788948607769085,0.496,1.1460743014558,0.786,0.369,"3","FKBP14"
0.748,0.730755287693139,0.496,1.05716429329242,0.929,0.637,"3","ILK"
0.747,4.44156689128209,0.494,8.55084797815883,0.518,0.038,"3","BGN"
0.747,0.853294998787423,0.494,1.23137156813229,1,0.949,"3","RPL10A"
0.747,2.31619153040167,0.494,3.51532715344227,0.554,0.08,"3","FAM46C"
0.746,3.78046971307144,0.492,5.93999474921712,0.518,0.04,"3","COL14A1"
0.746,0.571569208749946,0.492,0.8249288346107,1,0.991,"3","CSNK1A1"
0.746,1.81920523564013,0.492,2.82718229576378,0.732,0.277,"3","MCC"
0.746,0.55505246370752,0.492,0.82281499814856,0.875,0.451,"3","TWSG1"
0.746,0.59395015794834,0.492,0.867873376870739,0.839,0.416,"3","TRIM5"
0.746,0.735058075739472,0.492,1.06055367784598,1,0.987,"3","RPS24"
0.745,0.654198418886841,0.49,0.947891206573211,1,0.998,"3","OR2A1-AS1"
0.745,3.973682673165,0.49,5.93421461373636,0.571,0.115,"3","LAMA4"
0.745,0.54350548888139,0.49,0.784153826118603,1,1,"3","RPL18A"
0.745,1.61687889752957,0.49,2.34613699895599,0.732,0.308,"3","C1orf54"
0.744,0.546352722129678,0.488,0.788260007543151,1,0.993,"3","NPM1"
0.744,1.02248696908558,0.488,1.54347742034194,0.964,0.912,"3","RGPD1"
0.744,1.08219008046794,0.488,1.56387240675206,0.982,0.847,"3","PDIA6"
0.744,1.42273758986248,0.488,2.07101431968596,0.732,0.325,"3","A1BG"
0.744,0.728515229915386,0.488,1.05116154589813,1,0.985,"3","PFDN5"
0.743,1.7652907653211,0.486,2.74291859956139,0.571,0.097,"3","AEBP1"
0.743,1.72539217731493,0.486,2.58454893312447,0.625,0.168,"3","ALCAM"
0.743,2.58579369817471,0.486,6.33805346315384,0.5,0.015,"3","MYL9"
0.743,4.24030213158267,0.486,6.21745635642992,0.554,0.091,"3","COBLL1"
0.742,1.98348413578946,0.484,2.91702401628268,0.589,0.142,"3","STOM"
0.742,0.74316500843115,0.484,1.09147677540777,1,0.98,"3","RPL7P32"
0.742,1.00851173664075,0.484,1.45695194053057,1,0.925,"3","POMP"
0.742,0.741903455206304,0.484,1.07064244511209,1,0.958,"3","FAU"
0.741,4.45019783768376,0.482,15.2238172491719,0.482,0,"3","HAND2"
0.741,1.50632690514639,0.482,2.26638413807145,0.946,0.827,"3","WWTR1"
0.741,0.703113484480885,0.482,1.0148498473804,1,0.991,"3","GNAS"
0.741,0.972592544866701,0.482,1.40391455262544,0.929,0.73,"3","ID2"
0.741,1.95001548433826,0.482,2.85852166158156,0.518,0.038,"3","CYB5R2"
0.741,3.53333177664813,0.482,5.76794511649049,0.571,0.113,"3","HMCN1"
0.74,0.109380842795309,0.48,0.158632478830805,0.929,0.56,"3","RUNX1T1"
0.74,4.94835032891846,0.48,7.66821016288177,0.536,0.095,"3","SNHG23"
0.74,3.66579104769606,0.48,7.26432128203383,0.5,0.027,"3","ETS1"
0.74,0.575482998770616,0.48,0.830380289563831,1,0.967,"3","GSTP1"
0.739,1.63810575750979,0.478,2.36822876822866,0.804,0.489,"3","PLK2"
0.739,1.14152241540233,0.478,1.67278257673196,0.75,0.365,"3","PPP1R15A"
0.738,0.589045730423364,0.476,0.861321231512024,0.75,0.323,"3","AKAP2"
0.738,2.7968275889351,0.476,6.56323311902905,0.518,0.058,"3","FLNC"
0.738,2.50814845001094,0.476,3.6986229697104,0.571,0.126,"3","CTD-2031P19.5"
0.738,2.58759448142723,0.476,3.77672342022366,0.643,0.195,"3","RAB34"
0.738,1.61481049738498,0.476,2.34647480517517,0.786,0.416,"3","TMED3"
0.738,3.21890286535313,0.476,4.90885374221744,0.5,0.029,"3","BMP4"
0.737,2.67452057101064,0.474,3.90420948699048,0.679,0.385,"3","PLAT"
0.737,0.863081441052243,0.474,1.24976025235701,0.893,0.69,"3","VIMP"
0.736,1.48539919537542,0.472,2.173696430902,0.821,0.449,"3","AL589842.1"
0.736,0.833100893023033,0.472,1.20577830169718,0.768,0.325,"3","CTGF"
0.736,1.78342714020849,0.472,2.59282794406335,0.625,0.204,"3","SERPINF1"
0.736,1.3573899633247,0.472,1.96322337928506,1,0.796,"3","PDIA3"
0.735,2.91081512506664,0.47,4.31688559689021,0.536,0.075,"3","PLP2"
0.735,1.94960572636499,0.47,2.91090186817218,0.643,0.221,"3","PDGFA"
0.735,1.05566078305118,0.47,1.5359636750515,0.875,0.476,"3","TMEM39A"
0.735,1.15287646000022,0.47,2.61476696250474,0.589,0.146,"3","ITPRIPL2"
0.734,0.564854198291414,0.468,0.817030921428604,0.982,0.982,"3","LPP"
0.734,3.27550649796054,0.468,4.80601365027519,0.554,0.102,"3","LMCD1"
0.734,3.9119593200766,0.468,6.90372938407532,0.482,0.018,"3","PLAC9"
0.734,1.66420995189923,0.468,2.43884169077187,0.804,0.473,"3","LAMC1"
0.733,0.801614605656093,0.466,1.15676202302737,1,0.982,"3","PABPC1"
0.733,0.825762835422185,0.466,1.1916828632165,1,0.969,"3","RPS2"
0.733,0.615534709454,0.466,0.888137854876533,1,0.985,"3","RPL6"
0.732,0.564159721113931,0.464,0.814215839963266,1,1,"3","EEF1A1P5"
0.732,0.883312543768334,0.464,1.28537045945348,0.821,0.4,"3","PLOD2"
0.731,0.648837420205024,0.462,0.937577857407929,1,0.982,"3","EEF2"
0.731,0.842354415963181,0.462,1.21625310051905,0.964,0.834,"3","NME1-NME2"
0.731,0.841931250092524,0.462,1.23366174883948,0.857,0.447,"3","PMM2"
0.731,0.744686403509915,0.462,1.11176333137545,0.768,0.431,"3","ATL3"
0.73,2.27207162856808,0.46,3.46796992510049,0.536,0.082,"3","LPAR1"
0.73,0.895181651717232,0.46,1.29266497089402,0.821,0.471,"3","DLK1"
0.73,2.16998412902032,0.46,3.16514558790282,0.643,0.188,"3","NR4A1"
0.73,1.7188446643218,0.46,2.48763144435917,0.875,0.65,"3","SLC2A3"
0.729,1.09453957556595,0.458,1.59667041789995,0.821,0.434,"3","SQSTM1"
0.729,1.86270908825828,0.458,2.84967411090527,0.518,0.073,"3","BAMBI"
0.729,0.975941011379234,0.458,1.41183047779186,1,0.881,"3","COPA"
0.728,2.64842709353766,0.456,3.90808548989681,0.643,0.23,"3","FAM46A"
0.728,3.02375619154602,0.456,5.03673170378227,0.482,0.035,"3","BMP5"
0.728,1.29916097375,0.456,2.42881216159381,0.696,0.265,"3","CH507-42P11.8"
0.728,2.24052011828456,0.456,3.23550353358283,0.929,0.708,"3","TMEM98"
0.728,2.14249123767579,0.456,3.13892782041217,0.661,0.281,"3","MSRB3"
0.728,1.43967911048485,0.456,2.08942558000241,0.839,0.535,"3","FKBP2"
0.727,0.0972898053463531,0.454,0.162583508157711,0.625,0.237,"3","RPL10P3"
0.727,1.13352694240674,0.454,1.63777891564234,1,0.929,"3","SSR1"
0.727,1.1590324218045,0.454,1.6789195736213,0.964,0.79,"3","CLINT1"
0.727,4.45379401508571,0.454,10.3206991902251,0.464,0.015,"3","KDR"
0.727,0.912786925249685,0.454,1.3183749089321,1,0.954,"3","MIF"
0.727,4.26437805751748,0.454,6.97313323710955,0.482,0.042,"3","TMEM88"
0.727,0.723117112211201,0.454,1.04633819143704,1,0.856,"3","UFM1"
0.727,1.05552540970114,0.454,1.57226721360506,0.804,0.381,"3","ANO6"
0.727,6.19594601490394,0.454,9.02809120044208,0.661,0.294,"3","ACTA2"
0.726,0.944489764859713,0.452,1.36938299097144,0.929,0.675,"3","ARID5B"
0.725,1.01610561960176,0.45,1.46955765422145,1,0.912,"3","SLC25A6.1"
0.725,1.01610561960176,0.45,1.46955765422145,1,0.912,"3","SLC25A6"
0.725,0.815975281466209,0.45,1.17774417816316,1,0.954,"3","SUB1"
0.725,0.743812781678602,0.45,1.07624320698251,0.982,0.814,"3","EML4"
0.725,0.650047837239953,0.45,0.938022495670731,1,0.969,"3","RPS17"
0.725,0.784059832638424,0.45,1.15151731481568,0.946,0.728,"3","GOLGA3"
0.725,0.665886399038124,0.45,0.969323267283422,0.964,0.712,"3","PPP1R15B"
0.725,1.12504486208051,0.45,1.64450932105489,0.732,0.31,"3","TUFT1"
0.725,2.44982420492961,0.45,3.67474669668902,0.607,0.197,"3","ROR1"
0.275,1.04318067291396,0.45,1.50502340598533,0.054,0.502,"3","SCARNA22"
0.275,0.461811329545493,0.45,0.827408645719563,0.464,0.909,"3","RP5-832C2.5"
0.724,0.792205380405434,0.448,1.15793932423726,0.821,0.533,"3","GOLGA2"
0.724,1.36287425133093,0.448,1.97218604171541,0.714,0.374,"3","CTB-119C2.1"
0.724,0.928018930196684,0.448,1.341337488277,0.982,0.947,"3","BRD2"
0.724,0.895573576677057,0.448,1.29921600282184,0.964,0.677,"3","ETF1"
0.724,1.21873065247927,0.448,1.76362884754055,0.946,0.735,"3","CNN2"
0.724,3.55182034330606,0.448,5.32313830638273,0.464,0.02,"3","AL132709.8"
0.724,2.79037677557258,0.448,4.49547744030093,0.536,0.113,"3","PKP2"
0.724,0.740143957472624,0.448,1.0681445898988,1,0.916,"3","EIF3M"
0.724,1.92021148242435,0.448,2.86311809303634,0.625,0.192,"3","NEXN"
0.723,0.429031158867506,0.446,0.935080912199315,0.696,0.261,"3","SIK1"
0.723,1.14457242288881,0.446,1.70045446923131,0.964,0.912,"3","RGPD2"
0.723,1.40589787546055,0.446,2.13291268120333,0.768,0.396,"3","RHOB"
0.722,0.556576901985557,0.444,0.803879077988549,1,0.958,"3","SEC62"
0.722,1.93358834538819,0.444,2.9516361128392,0.571,0.146,"3","KANK2"
0.722,1.50738757036651,0.444,2.19149315927286,0.714,0.327,"3","GRN"
0.722,0.559987222252707,0.444,0.853462953549017,0.571,0.144,"3","MYO1C"
0.722,0.822139915235431,0.444,1.18618642824092,1,0.985,"3","RPL13"
0.722,3.84074853044433,0.444,5.88596820298479,0.536,0.106,"3","GLIPR1"
0.722,1.19630262007265,0.444,1.74017226395103,0.857,0.735,"3","ARHGAP1"
0.722,0.932059605870584,0.444,1.60929968305165,0.661,0.237,"3","SH3PXD2A"
0.722,1.02984716518035,0.444,1.48921843111054,0.929,0.732,"3","DDOST"
0.721,4.81258064792921,0.442,6.9884025017901,0.554,0.162,"3","ITM2A"
0.721,1.34565047283098,0.442,1.95037856410381,0.607,0.188,"3","RBP1"
0.721,1.81939173394092,0.442,2.63646112268747,0.875,0.522,"3","COPG1"
0.721,1.43230981982953,0.442,2.09225105937123,0.696,0.343,"3","ADAMTS9"
0.721,1.46875632640565,0.442,2.16245559560204,0.714,0.323,"3","CRTAP"
0.721,1.2319799615905,0.442,1.80699510942884,0.911,0.719,"3","GFPT1"
0.72,1.63644220814949,0.44,2.42434615974864,0.554,0.135,"3","TRIB1"
0.72,1.00844991083444,0.44,1.45646861108323,1,0.905,"3","CCNL1"
0.72,0.978713912170364,0.44,1.42357212437502,0.875,0.631,"3","STAT3"
0.72,0.32735734538081,0.44,0.472453070883901,0.982,0.761,"3","HERPUD1"
0.72,2.40597491063088,0.44,3.54436620634399,0.625,0.212,"3","FRMD6"
0.72,2.24550806789694,0.44,3.30248154803534,0.554,0.126,"3","ZMYM6NB"
0.28,0.341841078635917,0.44,0.507338528146779,0.286,0.721,"3","TRIM16L"
0.719,1.15886527319609,0.438,1.70812077281941,0.75,0.396,"3","ATXN1"
0.719,0.838035121495849,0.438,1.21026098241792,1,0.956,"3","CTTN"
0.719,0.765255968255977,0.438,1.11620286488162,0.946,0.792,"3","DDX21"
0.718,2.25452421771959,0.436,3.46655445662521,0.536,0.126,"3","GADD45B"
0.718,3.53094774838302,0.436,6.13189061650516,0.5,0.091,"3","AFAP1L2"
0.718,1.78234669826148,0.436,2.6275605923195,0.696,0.272,"3","ERRFI1"
